Ano;Modalidade;Semestre;Centro;Curso;Turno;Ingressantes;Matriculados;Concluintes;Desligados;Trancados
2016;EAD;1;CAC;Letras - Língua Espanhola - EAD;EAD;0;127;6;20;5
2016;EAD;1;CAC;Letras - Língua Portuguesa - EAD;EAD;0;149;11;35;3
2016;EAD;1;CCEN;Matemática - EAD;EAD;0;121;12;17;1
2016;EAD;1;CCSA;Ciências Contábeis - EAD;EAD;0;86;0;18;1
2016;EAD;1;CFCH;Geografia - EAD;EAD;0;41;0;2;2
2016;EAD;2;CAC;Letras - Língua Espanhola - EAD;EAD;0;100;1;17;9
2016;EAD;2;CAC;Letras - Língua Portuguesa - EAD;EAD;0;134;0;0;7
2016;EAD;2;CCEN;Matemática - EAD;EAD;0;99;8;6;5
2016;EAD;2;CCSA;Ciências Contábeis - EAD;EAD;1;57;0;25;6
2016;EAD;2;CFCH;Geografia - EAD;EAD;0;40;0;1;2
2016;Presencial;1;CAA;Administração - CAA;Matutino;40;359;4;19;5
2016;Presencial;1;CAA;Administração - CAA;Noturno;39;364;5;17;11
2016;Presencial;1;CAA;Ciências Econômicas - CAA;Noturno;59;458;8;31;11
2016;Presencial;1;CAA;Comunicação Social - CAA;Integral;0;26;0;14;0
2016;Presencial;1;CAA;Design - CAA;Integral;40;261;0;13;6
2016;Presencial;1;CAA;Design - CAA;Noturno;40;453;5;38;29
2016;Presencial;1;CAA;Educação Intercultural;Integral;0;151;0;1;0
2016;Presencial;1;CAA;Engenharia Civil - CAA;Integral;40;452;11;13;6
2016;Presencial;1;CAA;Engenharia de Produção - CAA;Integral;40;347;2;25;6
2016;Presencial;1;CAA;Física - CAA;Noturno;40;259;1;24;5
2016;Presencial;1;CAA;Matemática - CAA;Noturno;40;343;0;27;9
2016;Presencial;1;CAA;Medicina - CAA;Integral;79;227;0;1;2
2016;Presencial;1;CAA;Pedagogia - CAA;Noturno;40;332;2;20;3
2016;Presencial;1;CAA;Química - CAA;Noturno;38;296;2;12;2
2016;Presencial;1;CAC;Arquitetura e Urbanismo;Integral;50;623;42;12;4
2016;Presencial;1;CAC;Artes Visuais - Licenciatura;Integral;35;147;5;5;6
2016;Presencial;1;CAC;Biblioteconomia;Matutino;0;30;12;1;2
2016;Presencial;1;CAC;Biblioteconomia;vespertino;55;223;12;2;3
2016;Presencial;1;CAC;Cinema e Audiovisual;vespertino;25;187;13;9;9
2016;Presencial;1;CAC;Dança;Noturno;30;138;0;5;7
2016;Presencial;1;CAC;Design;Integral;36;360;41;8;7
2016;Presencial;1;CAC;Expressão Gráfica;Integral;30;83;2;10;6
2016;Presencial;1;CAC;Gestão da Informação;Noturno;55;228;9;10;10
2016;Presencial;1;CAC;Jornalismo;vespertino;50;228;18;9;1
2016;Presencial;1;CAC;Letras - Bacharelado;vespertino;29;113;2;14;2
2016;Presencial;1;CAC;Letras - Espanhol;Matutino;0;105;8;12;5
2016;Presencial;1;CAC;Letras - Espanhol;Noturno;29;94;7;3;5
2016;Presencial;1;CAC;Letras - Francês;vespertino;15;39;1;5;3
2016;Presencial;1;CAC;Letras - Inglês;Matutino;1;95;7;11;7
2016;Presencial;1;CAC;Letras - Libras;Matutino;0;54;0;3;1
2016;Presencial;1;CAC;Letras - Licenciatura;Matutino;0;2;0;3;0
2016;Presencial;1;CAC;Letras - Licenciatura;vespertino;0;5;0;4;0
2016;Presencial;1;CAC;Letras - Português;Noturno;28;124;7;4;4
2016;Presencial;1;CAC;Letras - Português;vespertino;0;230;19;24;6
2016;Presencial;1;CAC;Música;Integral;28;76;0;2;1
2016;Presencial;1;CAC;Música;Matutino;0;69;6;3;2
2016;Presencial;1;CAC;Música;Noturno;0;112;22;3;1
2016;Presencial;1;CAC;Música;vespertino;0;25;0;0;0
2016;Presencial;1;CAC;Música - Canto;Matutino;0;7;2;1;0
2016;Presencial;1;CAC;Música - Instrumento;Matutino;8;71;4;2;3
2016;Presencial;1;CAC;Publicidade e Propaganda;Matutino;0;197;23;5;6
2016;Presencial;1;CAC;Rádio, TV e Internet;Matutino;0;114;12;10;9
2016;Presencial;1;CAC;Teatro;Integral;35;123;5;11;6
2016;Presencial;1;CAV;Ciências Biológicas - CAV;Noturno;42;408;28;22;5
2016;Presencial;1;CAV;Educação Física - Bacharelado - CAV;Matutino;35;285;17;11;1
2016;Presencial;1;CAV;Educação Física - Licenciatura - CAV;vespertino;43;330;13;16;1
2016;Presencial;1;CAV;Enfermagem - CAV;Integral;29;246;2;11;0
2016;Presencial;1;CAV;Nutrição - CAV;Matutino;30;257;25;4;4
2016;Presencial;1;CAV;Saúde Coletiva - CAV;Noturno;30;175;0;9;2
2016;Presencial;1;CB;Biomedicina;Integral;59;474;30;18;14
2016;Presencial;1;CB;Ciências Biológicas - Bacharelado;Integral;50;431;20;17;12
2016;Presencial;1;CB;Ciências Biológicas - Ciências Ambientais;Integral;39;39;0;0;0
2016;Presencial;1;CB;Ciências Biológicas - Ciências Ambientais;vespertino;0;275;23;17;9
2016;Presencial;1;CB;Ciências Biológicas - Licenciatura;Noturno;50;409;24;20;8
2016;Presencial;1;CCEN;Estatística;Integral;30;109;7;8;2
2016;Presencial;1;CCEN;Física - Bacharelado;Integral;30;112;4;9;4
2016;Presencial;1;CCEN;Física - Licenciatura;Noturno;25;105;2;2;4
2016;Presencial;1;CCEN;Matemática - Bacharelado;Integral;29;85;0;16;3
2016;Presencial;1;CCEN;Matemática - Licenciatura;Noturno;40;171;11;13;2
2016;Presencial;1;CCEN;Química - Bacharelado;Integral;0;78;5;1;0
2016;Presencial;1;CCEN;Química - Licenciatura;Noturno;30;136;7;8;7
2016;Presencial;1;CCJ;Direito;Matutino;51;501;47;4;6
2016;Presencial;1;CCJ;Direito;Noturno;52;778;88;12;12
2016;Presencial;1;CCM;Medicina;Integral;72;857;60;2;0
2016;Presencial;1;CCS;Educação Física - Bacharelado;Integral;59;305;12;17;6
2016;Presencial;1;CCS;Educação Física - Licenciatura;Integral;59;528;56;26;9
2016;Presencial;1;CCS;Enfermagem;Integral;39;350;23;12;9
2016;Presencial;1;CCS;Farmácia;Integral;44;430;46;13;15
2016;Presencial;1;CCS;Fisioterapia;Integral;33;309;20;11;6
2016;Presencial;1;CCS;Fonoaudiologia;Integral;30;125;7;2;1
2016;Presencial;1;CCS;Nutrição;Integral;29;252;32;10;4
2016;Presencial;1;CCS;Odontologia;Integral;48;492;36;7;7
2016;Presencial;1;CCS;Odontologia;Noturno;20;193;24;2;3
2016;Presencial;1;CCS;Terapia Ocupacional;Integral;18;162;13;3;1
2016;Presencial;1;CCSA;Administração;Matutino;51;434;42;14;20
2016;Presencial;1;CCSA;Administração;Noturno;49;429;36;25;22
2016;Presencial;1;CCSA;Ciências Atuariais;Integral;30;111;4;9;1
2016;Presencial;1;CCSA;Ciências Contábeis;Noturno;49;414;29;28;24
2016;Presencial;1;CCSA;Ciências Contábeis;vespertino;59;497;34;31;10
2016;Presencial;1;CCSA;Ciências Econômicas;Matutino;61;306;12;11;11
2016;Presencial;1;CCSA;Ciências Econômicas;Noturno;60;321;4;11;10
2016;Presencial;1;CCSA;Hotelaria;Integral;0;91;9;9;4
2016;Presencial;1;CCSA;Secretariado;Noturno;59;396;28;29;8
2016;Presencial;1;CCSA;Serviço Social;Matutino;59;228;8;5;4
2016;Presencial;1;CCSA;Serviço Social;vespertino;0;223;43;20;3
2016;Presencial;1;CCSA;Turismo;Noturno;0;134;12;16;5
2016;Presencial;1;CCSA;Turismo;vespertino;35;160;5;7;2
2016;Presencial;1;CE;Pedagogia;Matutino;49;419;34;16;14
2016;Presencial;1;CE;Pedagogia;Noturno;51;474;50;11;9
2016;Presencial;1;CE;Pedagogia;vespertino;0;211;30;15;3
2016;Presencial;1;CFCH;Arqueologia;Integral;30;113;4;2;2
2016;Presencial;1;CFCH;Ciência Política;Integral;48;215;11;12;6
2016;Presencial;1;CFCH;Ciências Sociais - Bacharelado;vespertino;59;235;6;22;8
2016;Presencial;1;CFCH;Ciências Sociais - Licenciatura;Noturno;0;189;4;25;9
2016;Presencial;1;CFCH;Filosofia - Bacharelado;vespertino;20;64;0;5;1
2016;Presencial;1;CFCH;Filosofia - Licenciatura;vespertino;40;151;3;11;10
2016;Presencial;1;CFCH;Geografia - Bacharelado;Noturno;0;39;6;0;6
2016;Presencial;1;CFCH;Geografia - Bacharelado;vespertino;60;214;3;15;11
2016;Presencial;1;CFCH;Geografia - Licenciatura;Matutino;59;235;5;12;7
2016;Presencial;1;CFCH;Geografia - Licenciatura;Noturno;60;252;4;12;5
2016;Presencial;1;CFCH;História - Bacharelado;vespertino;35;133;4;6;6
2016;Presencial;1;CFCH;História - Licenciatura;Noturno;0;243;12;31;9
2016;Presencial;1;CFCH;História - Licenciatura;vespertino;20;53;0;2;0
2016;Presencial;1;CFCH;Museologia;Noturno;28;112;1;6;4
2016;Presencial;1;CFCH;Psicologia;Integral;40;424;54;11;15
2016;Presencial;1;CIn;Ciência da Computação;Integral;50;498;32;31;27
2016;Presencial;1;CIn;Engenharia da Computação;Integral;50;503;14;26;14
2016;Presencial;1;CIn;Sistema de Informação;Integral;35;35;0;0;0
2016;Presencial;1;CIn;Sistema de Informação;vespertino;0;272;15;7;9
2016;Presencial;1;CTG;ABI-Engenharia;Integral;351;368;0;48;0
2016;Presencial;1;CTG;Engenharia Biomédica;Integral;19;101;5;2;1
2016;Presencial;1;CTG;Engenharia Cartográfica e de Agrimensura;Integral;29;142;2;9;9
2016;Presencial;1;CTG;Engenharia Cartográfica e de Agrimensura;Noturno;0;56;1;20;5
2016;Presencial;1;CTG;Engenharia Civil;Integral;1;753;50;9;11
2016;Presencial;1;CTG;Engenharia de Alimentos;Integral;0;34;1;5;0
2016;Presencial;1;CTG;Engenharia de Controle e Automação;Integral;0;122;0;8;4
2016;Presencial;1;CTG;Engenharia de Energia;Integral;0;93;5;3;1
2016;Presencial;1;CTG;Engenharia de Materiais;Integral;0;80;0;4;2
2016;Presencial;1;CTG;Engenharia de Minas;Integral;0;148;7;14;5
2016;Presencial;1;CTG;Engenharia de Produção;Integral;41;252;12;4;6
2016;Presencial;1;CTG;Engenharia Elétrica;Integral;0;377;10;14;14
2016;Presencial;1;CTG;Engenharia Eletrônica;Integral;0;263;14;14;12
2016;Presencial;1;CTG;Engenharia Mecânica;Integral;0;621;23;7;9
2016;Presencial;1;CTG;Engenharia Naval;Integral;0;107;2;2;5
2016;Presencial;1;CTG;Engenharia Química;Integral;0;500;16;5;9
2016;Presencial;1;CTG;Geologia;Integral;20;190;7;22;9
2016;Presencial;1;CTG;Oceanografia;Integral;25;91;1;9;3
2016;Presencial;1;CTG;Química Industrial;Noturno;40;241;14;2;8
2016;Presencial;2;CAA;Administração - CAA;Matutino;40;356;37;29;15
2016;Presencial;2;CAA;Administração - CAA;Noturno;40;371;55;28;11
2016;Presencial;2;CAA;Ciências Econômicas - CAA;Noturno;60;462;27;41;18
2016;Presencial;2;CAA;Comunicação Social - CAA;Integral;40;64;0;1;1
2016;Presencial;2;CAA;Design - CAA;Integral;40;284;12;15;8
2016;Presencial;2;CAA;Design - CAA;Noturno;40;450;68;29;38
2016;Presencial;2;CAA;Educação Intercultural;Integral;0;148;0;3;0
2016;Presencial;2;CAA;Engenharia Civil - CAA;Integral;39;452;40;21;13
2016;Presencial;2;CAA;Engenharia de Produção - CAA;Integral;46;367;15;14;16
2016;Presencial;2;CAA;Física - CAA;Noturno;40;267;10;25;11
2016;Presencial;2;CAA;Matemática - CAA;Noturno;40;351;26;31;10
2016;Presencial;2;CAA;Medicina - CAA;Integral;0;221;0;7;1
2016;Presencial;2;CAA;Pedagogia - CAA;Noturno;40;355;59;13;5
2016;Presencial;2;CAA;Química - CAA;Noturno;45;317;25;17;7
2016;Presencial;2;CAC;Arquitetura e Urbanismo;Integral;51;616;30;10;10
2016;Presencial;2;CAC;Artes Visuais - Licenciatura;Integral;0;129;11;8;11
2016;Presencial;2;CAC;Biblioteconomia;Matutino;0;13;4;4;3
2016;Presencial;2;CAC;Biblioteconomia;vespertino;0;201;16;8;5
2016;Presencial;2;CAC;Cinema e Audiovisual;vespertino;25;182;16;13;13
2016;Presencial;2;CAC;Dança;Noturno;0;131;22;5;9
2016;Presencial;2;CAC;Design;Integral;35;339;27;5;17
2016;Presencial;2;CAC;Expressão Gráfica;Integral;0;63;6;16;8
2016;Presencial;2;CAC;Gestão da Informação;Noturno;0;191;12;27;11
2016;Presencial;2;CAC;Jornalismo;vespertino;0;208;32;2;1
2016;Presencial;2;CAC;Letras - Bacharelado;vespertino;0;104;5;7;2
2016;Presencial;2;CAC;Letras - Espanhol;Matutino;28;121;4;2;7
2016;Presencial;2;CAC;Letras - Espanhol;Noturno;0;79;5;8;5
2016;Presencial;2;CAC;Letras - Francês;vespertino;0;31;0;6;4
2016;Presencial;2;CAC;Letras - Inglês;Matutino;28;111;2;2;10
2016;Presencial;2;CAC;Letras - Libras;Matutino;30;84;0;0;1
2016;Presencial;2;CAC;Letras - Licenciatura;Matutino;0;0;0;2;0
2016;Presencial;2;CAC;Letras - Licenciatura;vespertino;0;1;1;4;0
2016;Presencial;2;CAC;Letras - Português;Noturno;0;108;4;7;6
2016;Presencial;2;CAC;Letras - Português;vespertino;60;254;12;10;13
2016;Presencial;2;CAC;Música;Integral;0;71;0;2;4
2016;Presencial;2;CAC;Música;Matutino;0;56;26;3;6
2016;Presencial;2;CAC;Música;Noturno;26;111;4;4;2
2016;Presencial;2;CAC;Música;vespertino;0;22;0;1;2
2016;Presencial;2;CAC;Música - Canto;Matutino;0;2;2;2;1
2016;Presencial;2;CAC;Música - Instrumento;Matutino;0;59;2;2;9
2016;Presencial;2;CAC;Publicidade e Propaganda;Matutino;44;216;14;3;5
2016;Presencial;2;CAC;Rádio, TV e Internet;Matutino;30;122;15;4;15
2016;Presencial;2;CAC;Teatro;Integral;0;111;12;6;7
2016;Presencial;2;CAV;Ciências Biológicas - CAV;Noturno;45;409;28;13;8
2016;Presencial;2;CAV;Educação Física - Bacharelado - CAV;Matutino;34;275;22;17;11
2016;Presencial;2;CAV;Educação Física - Licenciatura - CAV;vespertino;45;344;31;14;5
2016;Presencial;2;CAV;Enfermagem - CAV;Integral;31;269;26;3;3
2016;Presencial;2;CAV;Nutrição - CAV;Matutino;30;252;30;8;6
2016;Presencial;2;CAV;Saúde Coletiva - CAV;Noturno;28;186;14;13;6
2016;Presencial;2;CB;Biomedicina;Integral;59;479;51;14;24
2016;Presencial;2;CB;Ciências Biológicas - Bacharelado;Integral;49;443;39;15;14
2016;Presencial;2;CB;Ciências Biológicas - Ciências Ambientais;Integral;40;73;0;6;0
2016;Presencial;2;CB;Ciências Biológicas - Ciências Ambientais;vespertino;0;230;21;14;17
2016;Presencial;2;CB;Ciências Biológicas - Licenciatura;Noturno;50;396;31;32;15
2016;Presencial;2;CCEN;Estatística;Integral;0;82;3;18;4
2016;Presencial;2;CCEN;Física - Bacharelado;Integral;4;105;6;8;3
2016;Presencial;2;CCEN;Física - Licenciatura;Noturno;0;90;5;11;6
2016;Presencial;2;CCEN;Matemática - Bacharelado;Integral;0;71;6;8;9
2016;Presencial;2;CCEN;Matemática - Licenciatura;Noturno;0;151;10;5;6
2016;Presencial;2;CCEN;Química - Bacharelado;Integral;21;86;0;7;1
2016;Presencial;2;CCEN;Química - Licenciatura;Noturno;0;120;10;12;4
2016;Presencial;2;CCJ;Direito;Matutino;51;500;51;2;9
2016;Presencial;2;CCJ;Direito;Noturno;101;782;41;7;14
2016;Presencial;2;CCM;Medicina;Integral;70;855;65;10;2
2016;Presencial;2;CCS;Educação Física - Bacharelado;Integral;62;336;14;18;7
2016;Presencial;2;CCS;Educação Física - Licenciatura;Integral;60;486;20;35;20
2016;Presencial;2;CCS;Enfermagem;Integral;40;351;23;12;13
2016;Presencial;2;CCS;Farmácia;Integral;47;413;20;17;16
2016;Presencial;2;CCS;Fisioterapia;Integral;36;316;29;7;8
2016;Presencial;2;CCS;Fonoaudiologia;Integral;0;109;17;7;3
2016;Presencial;2;CCS;Nutrição;Integral;32;235;29;12;9
2016;Presencial;2;CCS;Odontologia;Integral;51;491;42;11;12
2016;Presencial;2;CCS;Odontologia;Noturno;21;188;17;1;4
2016;Presencial;2;CCS;Terapia Ocupacional;Integral;18;161;17;5;2
2016;Presencial;2;CCSA;Administração;Matutino;49;415;41;16;30
2016;Presencial;2;CCSA;Administração;Noturno;50;411;47;26;28
2016;Presencial;2;CCSA;Ciências Atuariais;Integral;0;86;4;17;5
2016;Presencial;2;CCSA;Ciências Contábeis;Noturno;48;401;25;26;30
2016;Presencial;2;CCSA;Ciências Contábeis;vespertino;60;484;47;33;16
2016;Presencial;2;CCSA;Ciências Econômicas;Matutino;0;276;25;13;16
2016;Presencial;2;CCSA;Ciências Econômicas;Noturno;1;280;22;27;21
2016;Presencial;2;CCSA;Hotelaria;Integral;30;109;8;4;3
2016;Presencial;2;CCSA;Secretariado;Noturno;60;404;37;17;15
2016;Presencial;2;CCSA;Serviço Social;Matutino;0;204;28;13;7
2016;Presencial;2;CCSA;Serviço Social;vespertino;58;224;14;7;10
2016;Presencial;2;CCSA;Turismo;Noturno;35;151;5;2;9
2016;Presencial;2;CCSA;Turismo;vespertino;0;146;7;6;5
2016;Presencial;2;CE;Pedagogia;Matutino;50;415;29;16;18
2016;Presencial;2;CE;Pedagogia;Noturno;50;439;35;31;13
2016;Presencial;2;CE;Pedagogia;vespertino;50;223;3;8;3
2016;Presencial;2;CFCH;Arqueologia;Integral;0;99;8;7;5
2016;Presencial;2;CFCH;Ciência Política;Integral;0;196;28;6;8
2016;Presencial;2;CFCH;Ciências Sociais - Bacharelado;vespertino;1;204;15;19;15
2016;Presencial;2;CFCH;Ciências Sociais - Licenciatura;Noturno;64;229;6;11;18
2016;Presencial;2;CFCH;Filosofia - Bacharelado;vespertino;0;51;3;11;3
2016;Presencial;2;CFCH;Filosofia - Licenciatura;vespertino;0;139;19;7;12
2016;Presencial;2;CFCH;Geografia - Bacharelado;Noturno;0;29;6;4;6
2016;Presencial;2;CFCH;Geografia - Bacharelado;vespertino;0;194;13;19;9
2016;Presencial;2;CFCH;Geografia - Licenciatura;Matutino;0;207;11;22;8
2016;Presencial;2;CFCH;Geografia - Licenciatura;Noturno;0;227;18;17;9
2016;Presencial;2;CFCH;História - Bacharelado;vespertino;4;115;8;17;7
2016;Presencial;2;CFCH;História - Licenciatura;Noturno;56;270;20;10;16
2016;Presencial;2;CFCH;História - Licenciatura;vespertino;7;55;0;5;0
2016;Presencial;2;CFCH;Museologia;Noturno;0;95;11;12;8
2016;Presencial;2;CFCH;Psicologia;Integral;41;397;24;9;20
2016;Presencial;2;CIn;Ciência da Computação;Integral;49;491;34;13;38
2016;Presencial;2;CIn;Engenharia da Computação;Integral;58;528;23;14;19
2016;Presencial;2;CIn;Sistema de Informação;Integral;35;65;0;4;1
2016;Presencial;2;CIn;Sistema de Informação;vespertino;0;236;14;10;20
2016;Presencial;2;CTG;ABI-Engenharia;Integral;308;353;0;32;1
2016;Presencial;2;CTG;Engenharia Biomédica;Integral;5;94;8;7;1
2016;Presencial;2;CTG;Engenharia Cartográfica e de Agrimensura;Integral;0;129;5;12;8
2016;Presencial;2;CTG;Engenharia Cartográfica e de Agrimensura;Noturno;30;79;2;7;4
2016;Presencial;2;CTG;Engenharia Civil;Integral;5;735;55;21;23
2016;Presencial;2;CTG;Engenharia de Alimentos;Integral;3;38;1;1;1
2016;Presencial;2;CTG;Engenharia de Controle e Automação;Integral;4;128;0;12;10
2016;Presencial;2;CTG;Engenharia de Energia;Integral;3;104;1;6;2
2016;Presencial;2;CTG;Engenharia de Materiais;Integral;5;87;4;7;4
2016;Presencial;2;CTG;Engenharia de Minas;Integral;0;116;7;21;9
2016;Presencial;2;CTG;Engenharia de Produção;Integral;0;224;13;12;10
2016;Presencial;2;CTG;Engenharia Elétrica;Integral;10;368;16;35;18
2016;Presencial;2;CTG;Engenharia Eletrônica;Integral;2;270;8;16;17
2016;Presencial;2;CTG;Engenharia Mecânica;Integral;0;621;34;17;19
2016;Presencial;2;CTG;Engenharia Naval;Integral;0;105;6;8;7
2016;Presencial;2;CTG;Engenharia Química;Integral;0;512;34;8;18
2016;Presencial;2;CTG;Geologia;Integral;20;178;6;21;13
2016;Presencial;2;CTG;Oceanografia;Integral;0;77;2;10;6
2016;Presencial;2;CTG;Química Industrial;Noturno;0;210;26;13;12
2017;EAD;1;CAC;Letras - Língua Espanhola - EAD;EAD;0;81;5;22;5
2017;EAD;1;CAC;Letras - Língua Portuguesa - EAD;EAD;0;108;17;30;6
2017;EAD;1;CCEN;Matemática - EAD;EAD;0;87;8;10;0
2017;EAD;1;CCSA;Ciências Contábeis - EAD;EAD;0;52;2;6;5
2017;EAD;1;CFCH;Geografia - EAD;EAD;0;37;0;4;1
2017;EAD;2;CAC;Letras - Língua Espanhola - EAD;EAD;160;224;7;12;5
2017;EAD;2;CAC;Letras - Língua Portuguesa - EAD;EAD;259;348;10;0;8
2017;EAD;2;CCEN;Matemática - EAD;EAD;75;141;6;10;3
2017;EAD;2;CCSA;Ciências Contábeis - EAD;EAD;257;299;8;5;8
2017;EAD;2;CFCH;Geografia - EAD;EAD;142;178;0;2;0
2017;Presencial;1;CAA;Administração - CAA;Matutino;40;343;18;16;15
2017;Presencial;1;CAA;Administração - CAA;Noturno;40;333;16;18;15
2017;Presencial;1;CAA;Ciências Econômicas - CAA;Noturno;50;431;20;52;20
2017;Presencial;1;CAA;Comunicação Social - CAA;Integral;40;94;0;8;3
2017;Presencial;1;CAA;Design - CAA;Integral;40;293;6;12;15
2017;Presencial;1;CAA;Design - CAA;Noturno;40;388;41;39;33
2017;Presencial;1;CAA;Educação Intercultural;Integral;0;147;0;1;0
2017;Presencial;1;CAA;Engenharia Civil - CAA;Integral;41;419;6;28;17
2017;Presencial;1;CAA;Engenharia de Produção - CAA;Integral;40;350;9;35;20
2017;Presencial;1;CAA;Física - CAA;Noturno;40;256;3;29;19
2017;Presencial;1;CAA;Matemática - CAA;Noturno;40;348;13;15;10
2017;Presencial;1;CAA;Medicina - CAA;Integral;78;296;0;0;4
2017;Presencial;1;CAA;Pedagogia - CAA;Noturno;39;307;29;20;13
2017;Presencial;1;CAA;Química - CAA;Noturno;39;313;17;17;6
2017;Presencial;1;CAC;Arquitetura e Urbanismo;Integral;51;608;57;18;21
2017;Presencial;1;CAC;Artes Visuais - Licenciatura;Integral;34;139;10;11;13
2017;Presencial;1;CAC;Biblioteconomia;Matutino;0;8;7;3;1
2017;Presencial;1;CAC;Biblioteconomia;vespertino;54;231;17;8;5
2017;Presencial;1;CAC;Cinema e Audiovisual;vespertino;0;151;7;14;14
2017;Presencial;1;CAC;Dança;Noturno;30;133;2;5;10
2017;Presencial;1;CAC;Design;Integral;34;342;31;13;8
2017;Presencial;1;CAC;Expressão Gráfica;Integral;30;82;3;6;5
2017;Presencial;1;CAC;Gestão da Informação;Noturno;53;212;17;17;14
2017;Presencial;1;CAC;Jornalismo;vespertino;49;219;20;3;4
2017;Presencial;1;CAC;Letras - Bacharelado;vespertino;29;122;4;5;3
2017;Presencial;1;CAC;Letras - Espanhol;Matutino;0;109;8;9;6
2017;Presencial;1;CAC;Letras - Espanhol;Noturno;30;89;5;13;7
2017;Presencial;1;CAC;Letras - Francês;vespertino;14;40;0;3;6
2017;Presencial;1;CAC;Letras - Inglês;Matutino;1;101;8;11;8
2017;Presencial;1;CAC;Letras - Libras;Matutino;0;75;0;8;2
2017;Presencial;1;CAC;Letras - Português;Noturno;30;131;4;3;6
2017;Presencial;1;CAC;Letras - Português;vespertino;0;222;23;19;14
2017;Presencial;1;CAC;Música;Integral;23;88;0;5;5
2017;Presencial;1;CAC;Música;Matutino;1;32;4;1;4
2017;Presencial;1;CAC;Música;Noturno;0;103;19;2;4
2017;Presencial;1;CAC;Música;vespertino;0;21;0;1;2
2017;Presencial;1;CAC;Música - Canto;Matutino;1;1;0;0;1
2017;Presencial;1;CAC;Música - Instrumento;Matutino;7;66;4;2;5
2017;Presencial;1;CAC;Publicidade e Propaganda;Matutino;1;186;20;11;11
2017;Presencial;1;CAC;Rádio, TV e Internet;Matutino;0;110;3;6;6
2017;Presencial;1;CAC;Teatro;Integral;35;127;7;11;3
2017;Presencial;1;CAV;Ciências Biológicas - CAV;Noturno;44;399;14;21;11
2017;Presencial;1;CAV;Educação Física - Bacharelado - CAV;Matutino;34;268;25;23;7
2017;Presencial;1;CAV;Educação Física - Licenciatura - CAV;vespertino;44;333;12;24;4
2017;Presencial;1;CAV;Enfermagem - CAV;Integral;30;267;16;6;3
2017;Presencial;1;CAV;Nutrição - CAV;Matutino;27;240;22;12;3
2017;Presencial;1;CAV;Saúde Coletiva - CAV;Noturno;30;190;11;15;3
2017;Presencial;1;CB;Biomedicina;Integral;59;472;35;24;15
2017;Presencial;1;CB;Ciências Biológicas - Bacharelado;Integral;47;429;26;24;12
2017;Presencial;1;CB;Ciências Biológicas - Ciências Ambientais;Integral;36;99;0;7;3
2017;Presencial;1;CB;Ciências Biológicas - Ciências Ambientais;vespertino;0;197;20;15;14
2017;Presencial;1;CB;Ciências Biológicas - Licenciatura;Noturno;50;384;20;33;12
2017;Presencial;1;CCEN;Estatística;Integral;29;92;2;9;9
2017;Presencial;1;CCEN;Física - Bacharelado;Integral;29;121;5;6;3
2017;Presencial;1;CCEN;Física - Licenciatura;Noturno;30;111;5;5;5
2017;Presencial;1;CCEN;Matemática - Bacharelado;Integral;29;83;2;14;6
2017;Presencial;1;CCEN;Matemática - Licenciatura;Noturno;37;164;8;13;7
2017;Presencial;1;CCEN;Química - Bacharelado;Integral;19;91;1;12;3
2017;Presencial;1;CCEN;Química - Licenciatura;Noturno;29;117;9;17;9
2017;Presencial;1;CCJ;Direito;Matutino;49;488;41;8;11
2017;Presencial;1;CCJ;Direito;Noturno;52;762;69;21;24
2017;Presencial;1;CCM;Medicina;Integral;70;851;57;5;6
2017;Presencial;1;CCS;Educação Física - Bacharelado;Integral;59;355;6;16;16
2017;Presencial;1;CCS;Educação Física - Licenciatura;Integral;61;492;26;38;17
2017;Presencial;1;CCS;Enfermagem;Integral;39;356;31;12;12
2017;Presencial;1;CCS;Farmácia;Integral;46;420;26;21;14
2017;Presencial;1;CCS;Fisioterapia;Integral;34;306;29;13;9
2017;Presencial;1;CCS;Fonoaudiologia;Integral;29;116;4;4;4
2017;Presencial;1;CCS;Nutrição;Integral;30;222;25;12;11
2017;Presencial;1;CCS;Odontologia;Integral;50;486;48;11;14
2017;Presencial;1;CCS;Odontologia;Noturno;19;187;13;4;3
2017;Presencial;1;CCS;Terapia Ocupacional;Integral;17;158;10;3;2
2017;Presencial;1;CCSA;Administração;Matutino;47;407;30;22;22
2017;Presencial;1;CCSA;Administração;Noturno;49;394;32;19;27
2017;Presencial;1;CCSA;Ciências Atuariais;Integral;32;95;2;16;6
2017;Presencial;1;CCSA;Ciências Contábeis;Noturno;51;398;27;27;32
2017;Presencial;1;CCSA;Ciências Contábeis;vespertino;58;477;41;23;10
2017;Presencial;1;CCSA;Ciências Econômicas;Matutino;60;291;11;17;17
2017;Presencial;1;CCSA;Ciências Econômicas;Noturno;58;287;4;27;23
2017;Presencial;1;CCSA;Hotelaria;Integral;0;91;3;8;5
2017;Presencial;1;CCSA;Secretariado;Noturno;58;389;42;34;17
2017;Presencial;1;CCSA;Serviço Social;Matutino;59;227;19;8;7
2017;Presencial;1;CCSA;Serviço Social;vespertino;0;191;28;22;7
2017;Presencial;1;CCSA;Turismo;Noturno;0;131;6;13;11
2017;Presencial;1;CCSA;Turismo;vespertino;33;166;8;5;6
2017;Presencial;1;CE;Pedagogia;Matutino;51;423;27;19;13
